date,close,up/down,pastday,open,high,low,volume
2018-10-17,44150,1,550,44150,44500,44000,8306193
2018-10-16,43600,0,200,43700,44150,43350,6825677
2018-10-15,43800,0,200,44050,44050,43350,7434522
2018-10-12,44000,1,900,43200,44650,43200,12640906
2018-10-11,43100,0,2200,44000,44650,43100,19324537
2018-10-10,45300,1,350,45250,45500,44500,10341349
2018-10-08,44950,1,250,44200,45200,44200,6759464
2018-10-05,44700,2,0,44800,45500,44550,10544165
2018-10-04,44700,0,1000,45150,45600,44700,11865327
2018-10-02,45700,0,650,46450,46700,45700,6607188
2018-10-01,46350,0,100,46450,46800,45800,6354983
2018-09-28,46450,0,1050,47250,47250,46300,11270515
2018-09-27,47500,1,100,46950,47500,46450,15804586
2018-09-21,47400,1,150,46550,47550,46550,14476906
2018-09-20,47250,1,1100,46850,47600,46400,13536966
2018-09-19,46150,1,650,46000,46200,45700,9367454
2018-09-18,45500,1,350,44950,45900,44700,9987090
2018-09-17,45150,0,700,45550,45800,44900,8123384
2018-09-14,45850,1,1800,45000,45850,44900,12446344
2018-09-13,44050,0,500,44550,44750,44000,18277942
2018-09-12,44550,0,500,44900,45100,44500,12995269
2018-09-11,45050,0,450,45550,45900,45050,9865790
2018-09-10,45500,1,600,45450,45550,45000,9979838
2018-09-07,44900,0,1200,44500,45200,44400,18285508
2018-09-06,46100,0,500,46200,46400,45800,9040553
2018-09-05,46600,0,1050,47300,47450,46400,9139998
2018-09-04,47650,1,200,47550,47800,47200,6791255
2018-09-03,47450,0,1000,48200,48300,47300,8595084
2018-08-31,48450,1,800,47100,48450,47000,13577454
2018-08-30,47650,1,850,46950,47950,46700,12193231
2018-08-29,46800,1,250,46750,46800,46400,5572374
2018-08-28,46550,1,250,46800,46950,46300,7365976
2018-08-27,46300,1,150,46100,46550,46000,5263782
2018-08-24,46150,0,50,45900,46400,45550,6582535
2018-08-23,46200,1,100,46150,46200,45700,6730918
2018-08-22,46100,1,1300,45150,46200,44900,11641656
2018-08-21,44800,1,950,43700,44900,43700,9520270
2018-08-20,43850,0,250,43500,44200,43500,7289124
2018-08-17,44100,0,150,44050,44400,44050,6808747
2018-08-16,44250,0,900,43800,44650,43700,10088229
2018-08-14,45150,1,100,44850,45400,44850,6409259
2018-08-13,45050,0,350,44950,45100,44650,9803831
2018-08-10,45400,0,1500,46150,46400,44850,16670643
2018-08-09,46900,1,100,47000,47050,46450,12010886
2018-08-08,46800,1,100,47000,47000,46550,6429338
2018-08-07,46700,1,900,46300,46750,45900,9058174
2018-08-06,45800,1,50,46150,46150,45750,6771979
2018-08-03,45750,1,200,45850,45900,45450,8274944
2018-08-02,45550,0,1000,46550,46800,45500,8560924
