date,close,up/down,pastday,open,high,low,volume
2019-06-17,110500,0,1000,111500,111500,110000,475346
2019-06-14,111500,0,1500,112000,113000,110500,553083
2019-06-13,113000,0,1000,114500,115500,112000,551067
2019-06-12,114000,1,1000,112000,114500,112000,354664
2019-06-11,113000,0,1000,114000,114500,112500,423258
2019-06-10,114000,1,3000,111500,114500,111000,464590
2019-06-07,111000,1,500,110000,112000,110000,386800
2019-06-05,110500,0,500,112000,112500,109500,471689
2019-06-04,111000,0,4000,114000,114500,110500,531826
2019-06-03,115000,1,3500,113000,115000,112000,391824
2019-05-31,111500,0,500,111500,112500,110000,310649
2019-05-30,112000,1,2500,110000,114000,109500,378379
2019-05-29,109500,1,1000,109000,111000,108500,515196
2019-05-28,108500,0,2000,109500,112500,108500,1490526
2019-05-27,110500,0,3000,112500,113000,109500,369902
2019-05-24,113500,1,500,113000,115000,112500,408081
2019-05-23,113000,2,0,112500,114000,110000,545497
2019-05-22,113000,0,1500,115000,115000,111000,567069
2019-05-21,114500,0,4000,117500,119500,113500,603105
2019-05-20,118500,0,2500,121500,121500,118000,449916
2019-05-17,121000,1,2000,120000,123500,118500,439545
2019-05-16,119000,0,1000,120500,121000,118000,484468
2019-05-15,120000,0,2000,121500,123000,120000,460936
2019-05-14,122000,0,500,121000,123500,119500,532037
2019-05-13,122500,2,0,121500,124000,121500,343827
2019-05-10,122500,1,3500,120500,123000,120000,474352
2019-05-09,119000,0,4500,122500,124000,119000,799208
2019-05-08,123500,0,500,122000,124000,122000,317483
2019-05-07,124000,2,0,122000,125500,121500,696627
2019-05-03,124000,1,2000,122000,124500,121500,705503
2019-05-02,122000,1,2500,119000,124000,118500,691901
2019-04-30,119500,0,500,119000,120000,117500,569162
2019-04-29,120000,1,2000,118500,120000,117000,429353
2019-04-26,118000,0,2500,120000,120500,117500,544042
2019-04-25,120500,0,500,122000,122000,120000,720472
2019-04-24,121000,1,500,122000,122500,119500,906235
2019-04-23,120500,1,2500,119000,121000,119000,815629
2019-04-22,118000,2,0,118000,119500,117500,531346
2019-04-19,118000,2,0,119000,119000,117500,247009
2019-04-18,118000,0,1500,119000,120000,117000,776721
2019-04-17,119500,2,0,120000,120000,119000,639441
2019-04-16,119500,2,0,119500,120500,119000,973625
2019-04-15,119500,2,0,119000,120000,118000,596131
2019-04-12,119500,0,2000,121500,122000,119500,953216
2019-04-11,121500,0,500,121500,123000,121000,615217
2019-04-10,122000,1,500,121500,122500,121000,459206
2019-04-09,121500,2,0,121500,122500,121000,423498
2019-04-08,121500,0,1500,122500,123000,121000,393376
2019-04-05,123000,1,500,122500,123500,122000,365838
2019-04-04,122500,1,500,122500,123500,121500,361821
2019-04-03,122000,0,2500,123000,123500,121000,958364
2019-04-02,124500,1,500,124500,125500,123500,471744
2019-04-01,124000,2,0,124000,125500,123500,367014
2019-03-29,124000,1,2000,121500,124500,121500,421477
2019-03-28,122000,0,1000,122500,123000,120500,449545
2019-03-27,123000,0,3500,126000,126000,122000,429156
2019-03-26,126500,1,500,125500,127000,125000,452377
2019-03-25,126000,0,1000,126000,128000,125000,279179
